TableID	TableSource	ParamCat	ParamLabel	ParamNameOrigin	ParamNameNew	ParameterNameICU	unit	UID	TableUID	UnitsID	ReasonForChoosingNewName	withinAlertRange	InlierRange	RangeStandard	
7	diagnosis		cardiovascular|ventricular disorders|hypertension|renal artery stenosis	440.1, I70.1				729	700729						
7	diagnosis		infectious diseases|systemic/other infections|malaria	084.6, B54				730	700730						
7	diagnosis		surgery|obstetrics|pre-eclampsia/ eclampsia|pre-eclampsia with baseline hypertension	642.40, O14.90				731	700731						
7	diagnosis		cardiovascular|shock / hypotension|sepsis|sepsis with single organ dysfunction-acute hepatic failure	038.9, 570, R65.20, K72.0				732	700732						
7	diagnosis		pulmonary|disorders of vasculature|pulmonary hemorrhage|due to vasculitis|Wegener's granulomatosis	786.3, 446.4, M31.30, R04.9				733	700733						
7	diagnosis		burns/trauma|trauma- head and neck|facial bone fracture|mandibular fracture|bilateral	802.20, S02.60				734	700734						
7	diagnosis		gastrointestinal|abdominal/ general|pelvic abscess	K65.1				735	700735						
7	diagnosis		oncology|GU tumors|testicular CA	186.9, C62.90				736	700736						
7	diagnosis		toxicology|drug overdose|overdose of unknown agent(s)|with respiratory depression	977.9, E980.5, T50.90				737	700737						
7	diagnosis		renal|disorder of urinary tract / renal system infection|perinephric abscess	590.2, N15.1				738	700738						
7	diagnosis		general|immunological diseases|amyloidosis	277.3, E85.9				739	700739						
7	diagnosis		oncology|chest tumors|breast CA|male	175.9, C50.929				740	700740						
7	diagnosis		gastrointestinal|abdominal/ general|pelvic abscess|male patient	567.21, K61.1				741	700741						
7	diagnosis		cardiovascular|shock / hypotension|neurogenic shock	785.50, R57.8				742	700742						
7	diagnosis		transplant|s/p liver transplant|s/p liver transplant	996.82				743	700743						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|cystic fibrosis	277.02, E84.0				744	700744						
7	diagnosis		neurologic|infectious disease of nervous system|encephalitis|viral	049.9, A86				745	700745						
7	diagnosis		hematology|oncology and leukemia|myeloproliferative disorder|myelofibrosis	238.7, D75.81				746	700746						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|left upper extremity|radius|closed	813.80				747	700747						
7	diagnosis		burns/trauma|trauma- head and neck|open neck injury|open injury to neck-right	874.9, S11.8				748	700748						
7	diagnosis		infectious diseases|systemic/other infections|fungemia|foley-catheter-related	790.99, 117.9, B49				749	700749						
7	diagnosis		hematology|bleeding and red blood cell disorders|polycythemia|polycythemia vera	238.4, D45				750	700750						
7	diagnosis		neurologic|CNS mass lesions|brain tumor|with hydrocephalus	C71.9, G91.4				751	700751						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|clavicle|closed	810.00, S42.00				752	700752						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|with diffuse axonal injury	854.00, G93.5				753	700753						
7	diagnosis		endocrine|adrenal disorders|hyperaldosteronism	255.10, E26.9				754	700754						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|with concussion	854.09				755	700755						
7	diagnosis		hematology|transfusion medicine|transfusion reaction|febrile reaction	999.8, R50.84				756	700756						
7	diagnosis		neurologic|infectious disease of nervous system|encephalitis|viral|West Nile virus	066.41, A92.31				757	700757						
7	diagnosis		infectious diseases|CNS infections|encephalitis|systemic lupus erythematosus	323.8, M32.19				758	700758						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|left upper extremity|humerus	812.00				759	700759						
7	diagnosis		neurologic|infectious disease of nervous system|meningitis|acute|bacterial	320.7, 320.7, 320.7, 320.7, 320.7, G00.9				760	700760						
7	diagnosis		neurologic|disorders of vasculature|stroke|hemorrhagic stroke|subarachnoid hemorrhage|traumatic	852.00				761	700761						
7	diagnosis		surgery|obstetrics|hemorrhage - postpartum|retained placenta	666.00, O72.0				762	700762						
7	diagnosis		gastrointestinal|hepatic disease|hepatic infarction	573.4, K76.3				763	700763						
7	diagnosis		endocrine|thyroid|thyroid storm	242.91, E05.91				764	700764						
7	diagnosis		neurologic|disorders of vasculature|stroke|ischemic stroke|dissection of cervicocerebral arteries	443.24, I77.74				765	700765						
7	diagnosis		neurologic|disorders of vasculature|increased intracranial pressure|with reflex bradycardia	781.99, 337.0, G93.5, R00.1				766	700766						
7	diagnosis		neurologic|infectious disease of nervous system|meningitis|chronic|non-infectious|vasculitis	322.2, G03.1				767	700767						
7	diagnosis		cardiovascular|shock / hypotension|septic shock|culture negative	785.52, 785.52, R65.21				768	700768						
7	diagnosis		neurologic|infectious disease of nervous system|encephalitis|viral|herpes	054.3, B00.4				769	700769						
7	diagnosis		cardiovascular|valvular disease|valvular stenosis|pulmonic	424.3, I37.0				770	700770						
7	diagnosis		surgery|acute cardiac problems|acute coronary syndrome|acute myocardial infarction (with ST elevation)|inferior wall	410.41, 410.41, I21.19				771	700771						
7	diagnosis		burns/trauma|trauma - CNS|fracture of skull|vault|closed	800.00				772	700772						
7	diagnosis		infectious diseases|chest/pulmonary infections|pneumonia|community-acquired|viral|respiratory syncytial	079.6, B97.4				773	700773						
7	diagnosis		gastrointestinal|intestinal disease|acute appendicitis|with peritonitis	540.0, K35.2				774	700774						
7	diagnosis		neurologic|disorders of vasculature|cerebral subdural hematoma|secondary to anticoagulation	432.1, I62.1				775	700775						
7	diagnosis		cardiovascular|ventricular disorders|acute pulmonary edema|post-obstructive	518.4, I50.1				776	700776						
7	diagnosis		cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (with ST elevation)|anterior wall|with ventricular septal defect	410.10, I21.09				777	700777						
7	diagnosis		surgery|cardiac surgery|inappropriate vasodilation / high cardiac output s	998.0, I97.89				778	700778						
7	diagnosis		burns/trauma|trauma - abdomen|pancreatic trauma	863.84, S36.20				779	700779						
7	diagnosis		neurologic|neuromuscular disorders|motor neuropathy|chronic inflammatory demyelinating neuropathy	357.81, G61.81				780	700780						
7	diagnosis		burns/trauma|trauma - CNS|spinal cord injury|thoracic	S24.1				781	700781						
7	diagnosis		neurologic|disorders of vasculature|stroke|hemorrhagic stroke|hypertensive|internal capsule	431, I61.9				782	700782						
7	diagnosis		surgery|obstetrics|hemorrhage - postpartum|uterine atony	666.10, O72.1				783	700783						
7	diagnosis		cardiovascular|valvular disease|valvular insufficiency|aortic valve|rheumatic	424.1, I06.1				784	700784						
7	diagnosis		gastrointestinal|intestinal disease|diarrhea|bacterial|E. coli O157:H7	008.00, A04.4				785	700785						
7	diagnosis		pulmonary|trauma|airway trauma|laryngeal|crushing	925.2				786	700786						
7	diagnosis		burns/trauma|trauma- head and neck|facial bone fracture|nasal fracture|closed	802.0				787	700787						
7	diagnosis		toxicology|drug overdose|tricyclic overdose|with seizures	969.0, 780.39, T43.01				788	700788						
7	diagnosis		gastrointestinal|intestinal disease|viscus perforation|gastric|due to ulcer	531.50, K28.1				789	700789						
7	diagnosis		oncology|CNS tumors|spinal cord tumors	192.9, C72.0				790	700790						
7	diagnosis		oncology|GI tumors|colon CA|transverse colon	153.1, C18.4				791	700791						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|sacrum	S32.1				792	700792						
7	diagnosis		hematology|oncology and leukemia|myelodysplastic syndrome|chronic myelomonocytic leukemia	238.7, C93.1				793	700793						
7	diagnosis		gastrointestinal|abdominal/ general|pelvic abscess|rectal / perirectal	566, K61.1				794	700794						
7	diagnosis		cardiovascular|infection|endocarditis - prosthetic valve|streptococcus viridans	996.61, 421.0, 041.00, B95.5, I33.0				795	700795						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|sternum|closed	807.2, S22.2				796	700796						
7	diagnosis		transplant|s/p heart transplant|rejection - heart transplant|acute	T86.21				797	700797						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|right lower extremity|fibula|closed	823.80				798	700798						
7	diagnosis		cardiovascular|ventricular disorders|congestive heart failure|cor pulmonale|acute	415.0, I26.0				799	700799						
7	diagnosis		toxicology|drug overdose|barbiturate overdose|with decreased mental status	E980.1, 780.09, 967.0, T42.3X				800	700800						
7	diagnosis		infectious diseases|CNS infections|meningitis|acute|bacterial|hemophilus influenzae	320.0, G00.0				801	700801						
7	diagnosis		burns/trauma|trauma - CNS|spinal cord injury|lumbar	952.2, S34.1				802	700802						
7	diagnosis		pulmonary|disorders of the airways|mechanical airway problem|tracheostomy mechanical complication	519.02, J95.03				803	700803						
7	diagnosis		cardiovascular|pericardial diseases|pericarditis|mycobacterial	017.90, 420.0, A18.84				804	700804						
7	diagnosis		infectious diseases|GI infections|intra-abdominal abscess|pancreas	577.0, K65.1				805	700805						
7	diagnosis		hematology|transfusion medicine|transfusion reaction|transfusion associated acute lung injury (TRALI)	999.8, J95.84				806	700806						
7	diagnosis		infectious diseases|GI infections|cholecystitis|chronic	575.11, K81.0				807	700807						
7	diagnosis		general|immunological diseases|sarcoidosis	135, D86.9				808	700808						
7	diagnosis		surgery|altered mental status / pain|dementia|Alzheimer's disease	331.0, 294.10, F02.8, G30.9				809	700809						
7	diagnosis		cardiovascular|diseases of the aorta|aortic aneurysm|thoracic|ruptured	441.1, I71.1				810	700810						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|right upper extremity|metacarpal|closed	815.00				811	700811						
7	diagnosis		surgery|altered mental status / pain|dementia	294.8, F03				812	700812						
7	diagnosis		endocrine|thyroid|hyperthyroidism|thyrotoxicosis factitia	242.80, E05.40				813	700813						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|no loss of consciousness	854.01, S06.9				814	700814						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|pelvis|open	808.9				815	700815						
7	diagnosis		infectious diseases|head and neck infections|abscess - head and neck|parapharyngeal|with airway compromise	478.22, J39.0				816	700816						
7	diagnosis		gastrointestinal|abdominal/ general|wound dehiscence / evisceration|with abscess of wound	998.32				817	700817						
7	diagnosis		transplant|s/p liver transplant|hepatic dysfunction - liver transplant|jaundice	996.82, T86.40				818	700818						
7	diagnosis		gastrointestinal|intestinal disease|enteric fistula|intestinal|to bladder	596.1, N32.1				819	700819						
7	diagnosis		oncology|chest tumors|mediastinal tumor|thymoma|malignant	164.0, C37				820	700820						
7	diagnosis		cardiovascular|ventricular disorders|cardiac injury, penetrating	861.10				821	700821						
7	diagnosis		infectious diseases|CNS infections|meningitis|chronic|toxoplasmosis	130.0, B58.2				822	700822						
7	diagnosis		cardiovascular|vascular disorders|vasculitis|Henoch-Schonlein purpura	287.0, D69.0				823	700823						
7	diagnosis		cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (no ST elevation)|due to stent complication	996.72, 410.71, I21.4				824	700824						
7	diagnosis		transplant|s/p lung transplant|fever - lung transplant	996.84, T86.819				825	700825						
7	diagnosis		burns/trauma|trauma - abdomen|retroperitoneal trauma	868.04, S36.89				826	700826						
7	diagnosis		endocrine|thyroid|thyroid storm|Grave's disease	242.01, E05.01				827	700827						
7	diagnosis		burns/trauma|trauma - abdomen|renal trauma	866.00				828	700828						
7	diagnosis		burns/trauma|trauma- head and neck|external ear injury	872.00, S00.40				829	700829						
7	diagnosis		pulmonary|disorders of vasculature|pulmonary arteriovenous fistula|with hypoxemia	417.0, I28.0				830	700830						
7	diagnosis		cardiovascular|pericardial diseases|pericarditis|viral	420.91, I30.9				831	700831						
7	diagnosis		surgery|cardiac surgery|neurological dysfunction following CPB|preexistent cerebrovascular disease	997.00, I97.89				832	700832						
7	diagnosis		hematology|transfusion medicine|transfusion reaction|anaphylactic	999.8, T80.5				833	700833						
7	diagnosis		neurologic|trauma - CNS|seizures	345.90, R56.1				834	700834						
7	diagnosis		burns/trauma|trauma - abdomen|mesenteric trauma	863.89, S36.9				835	700835						
7	diagnosis		infectious diseases|head and neck infections|epiglottitis	464.30, J05.10				836	700836						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|hypertrophic|idiopathic|obstructive	425.1, I42.1				837	700837						
7	diagnosis		burns/trauma|dermatology|Stevens-Johnson syndrome	695.1, L51.1				838	700838						
7	diagnosis		gastrointestinal|hepatic disease|viral hepatitis|hepatitis A	070.1, 573.1, B15.9				839	700839						
7	diagnosis		burns/trauma|burns|third degree burn injury	946.3				840	700840						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|right lower extremity|femur|open	821.10				841	700841						
7	diagnosis		endocrine|thyroid|hyperthyroidism|thyroiditis	245.9, E06.2				842	700842						
7	diagnosis		infectious diseases|systemic/other infections|toxic shock syndrome|staphylococcus aureus	040.82, 041.11, A48.3, B95.6				843	700843						
7	diagnosis		infectious diseases|systemic/other infections|toxic shock syndrome|group A streptococcus	041.01, 040.82, A48.3, B95.0				844	700844						
7	diagnosis		gastrointestinal|intestinal disease|diarrhea|food poisoning	005.9, A05.9				845	700845						
7	diagnosis		surgery|cardiac surgery|myocardial infarction|graft-related|occlusion	997.1, I21.3				846	700846						
7	diagnosis		gastrointestinal|transplant|recent liver transplant	V42.7, Z94.4				847	700847						
7	diagnosis		endocrine|thyroid|hyperthyroidism|toxic multinodular goiter	242.20, E05.20				848	700848						
7	diagnosis		neurologic|altered mental status / pain|catatonia	295.20, F20.2				849	700849						
7	diagnosis		surgery|obstetrics|pre-eclampsia/ eclampsia|pregnancy induced hypertension	642.30				850	700850						
7	diagnosis		endocrine|thyroid|hypothyroidism|hypothalamic	244.8, E03.8				851	700851						
7	diagnosis		neurologic|misc|headache|hydrocephalus|normal pressure	G91.2				852	700852						
7	diagnosis		hematology|oncology and leukemia|myeloproliferative disorder|essential thrombocythemia (clinical)	238.7, D47.3				853	700853						
7	diagnosis		renal|disorder of kidney|acute renal failure|due to nephrotoxic agents|immunosuppressives	584.9, E933.1, N17.9				854	700854						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|with depressed mental status	854.06, S06.0				855	700855						
7	diagnosis		toxicology|drug overdose|cocaine overdose|with seizures	780.39, 968.5, E980.4, T40.5				856	700856						
7	diagnosis		burns/trauma|trauma - chest|cardiac injury - blunt|myocardial contusion	861.01				857	700857						
7	diagnosis		cardiovascular|arrhythmias|AV block|left anterior fascicular block	426.2, I44.4				858	700858						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|ischium	S32.60				859	700859						
7	diagnosis		hematology|coagulation disorders|superficial migratory thrombophlebitis	453.1, I82.1				860	700860						
7	diagnosis		cardiovascular|infection|endocarditis - prosthetic valve|gram-negative bacilli	041.85, 421.0, 996.61, B96.89, I33.0				861	700861						
7	diagnosis		pulmonary|trauma|widened mediastinum|with aortic rupture	I31.2				862	700862						
7	diagnosis		infectious diseases|chest/pulmonary infections|pneumonia|opportunistic|fungal|coccidiomycosis	114.0, 484.7, B38.0				863	700863						
7	diagnosis		gastrointestinal|hepatic disease|hepatic coma	572.2, K72.91				864	700864						
7	diagnosis		burns/trauma|trauma - skeletal|dislocation|ankle	S93.0				865	700865						
7	diagnosis		toxicology|drug overdose|barbiturate overdose|with respiratory depression	967.0, E980.1, 786.00, T42.3X				866	700866						
7	diagnosis		burns/trauma|trauma - skeletal|traumatic injury to major vessel(s)|popliteal	904.40, S85.00				867	700867						
7	diagnosis		infectious diseases|systemic/other infections|fever|drug related	995.2, R50.9				868	700868						
7	diagnosis		gastrointestinal|intestinal disease|viscus perforation|gastric|due to traumatic injury	863.1				869	700869						
7	diagnosis		neurologic|CNS mass lesions|increased intracranial pressure|from intraaxial mass	G93.5				870	700870						
7	diagnosis		neurologic|disorders of vasculature|intracranial venous thrombosis|cavernous sinus	437.6, I67.6				871	700871						
7	diagnosis		gastrointestinal|intestinal disease|viscus perforation|bladder	596.6, N32.89				872	700872						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|right lower extremity|metatarsal|closed	825.25				873	700873						
7	diagnosis		infectious diseases|skin, bone and joint infections|infectious dermatitis|pyogenic	686.00, L08.9				874	700874						
7	diagnosis		hematology|white blood cell disorders|myeloproliferative disorder|lymphoproliferative disease	238.7, D47.9				875	700875						
7	diagnosis		cardiovascular|arrhythmias|AV block|left posterior fascicular block	426.2, I44.5				876	700876						
7	diagnosis		gastrointestinal|intestinal disease|enteritis|shigella	004.9, A03.9				877	700877						
7	diagnosis		surgery|obstetrics|vaginal hemorrhage|abruption	641.20, O45.8X9				878	700878						
7	diagnosis		neurologic|seizures|seizures|non-epileptic	345.00, R56.9				879	700879						
7	diagnosis		infectious diseases|GI infections|viral hepatitis|CMV	573.1, 078.5, B25.1				880	700880						
7	diagnosis		cardiovascular|ventricular disorders|cardiomyopathy|dilated|amyloid	425.7, 277.3, I43, E85.9				881	700881						
7	diagnosis		infectious diseases|head and neck infections|abscess - head and neck|malignant otitis externa	380.14, H60.20				882	700882						
7	diagnosis		cardiovascular|infection|endocarditis - prosthetic valve|coagulase-negative staphylococcus	041.19, 421.0, 996.61, B95.7, I33.0				883	700883						
7	diagnosis		neurologic|neuromuscular disorders|sensory neuropathy|trigeminal neuralgia	350.1, G50.0				884	700884						
7	diagnosis		hematology|bleeding and red blood cell disorders|anemia|megaloblastic anemia	281.1, D51.9				885	700885						
7	diagnosis		neurologic|trauma - CNS|intracranial injury|with edema	G93.6, S06.9				886	700886						
7	diagnosis		oncology|head and neck tumors|eye tumor|melanoma	190.9, C69.90				887	700887						
7	diagnosis		endocrine|thyroid|thyroid storm|thyrotoxicosis factitia with thyrotoxic crisis	242.81, E05.41				888	700888						
7	diagnosis		infectious diseases|head and neck infections|endophthalmitis|fungal	360.00, H44.009				889	700889						
7	diagnosis		burns/trauma|trauma - chest|cardiac injury - penetrating	861.13				890	700890						
7	diagnosis		burns/trauma|trauma - CNS|intracranial injury|with loss of consciousness 1-24 hours	854.03, S06.9				891	700891						
7	diagnosis		pulmonary|disorders of the airways|mechanical airway problem|tracheostomy infection	519.01, J95.02				892	700892						
7	diagnosis		burns/trauma|trauma - CNS|fracture of skull|base|closed	801.00				893	700893						
7	diagnosis		infectious diseases|GI infections|viral hepatitis|hepatitis B	070.51, 573.1, B19.10				894	700894						
7	diagnosis		cardiovascular|valvular disease|valvular insufficiency|tricuspid valve|rheumatic	424.2, I07.1				895	700895						
7	diagnosis		cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (with ST elevation)|anterior wall|with mitral regurgitation	410.11, 424.0, I21.09, I34.0				896	700896						
7	diagnosis		surgery|neurosurgical issues|brain edema	348.5, G93.6				897	700897						
7	diagnosis		endocrine|pituitary and temperature regulation|pituitary Cushing syndrome	253.4, E24.0				898	700898						
7	diagnosis		pulmonary|trauma|lung trauma|with laceration of lung	861.32				899	700899						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|left lower extremity|tibia	823.00				900	700900						
7	diagnosis		oncology|GI tumors|colon CA|cecum	153.4, C18.0				901	700901						
7	diagnosis		endocrine|glucose metabolism|hyperosmolar nonketotic coma|non-insulin requiring	250.22, E11.01				902	700902						
7	diagnosis		gastrointestinal|intestinal disease|viscus perforation|colonic|procedure related	863.50, S36.50				903	700903						
7	diagnosis		neurologic|trauma - CNS|spinal cord injury|thoracic|T7-T12	952.15, S24.1				904	700904						
7	diagnosis		neurologic|infectious disease of nervous system|meningitis|acute|viral	321.2, 047.9, A87.9				905	700905						
7	diagnosis		pulmonary|pulmonary infections|pneumonia|opportunistic|fungal|histoplasmosis	115.95, 484.7, B39.2				906	700906						
7	diagnosis		infectious diseases|systemic/other infections|fever|heat stroke	992.0				907	700907						
7	diagnosis		surgery|obstetrics|amniotic fluid embolism	673.10, O88.119				908	700908						
7	diagnosis		neurologic|disorders of the spinal cord and peripheral nervous system|subacute combined degeneration of the spinal cord	336.2, G32.0				909	700909						
7	diagnosis		surgery|acute cardiac problems|acute coronary syndrome|anterior wall|with mitral regurgitation	I21.09, I34.0				910	700910						
7	diagnosis		pulmonary|disorders of vasculature|pulmonary hemorrhage|due to primary pulmonary hypertension	786.3, 416.0, I27.0, R04.9				911	700911						
7	diagnosis		cardiovascular|vascular disorders|peripheral vascular ischemia|associated with HIT	443.9, I73.9, D75.82				912	700912						
7	diagnosis		burns/trauma|trauma - skeletal|dislocation|shoulder	S43.00				913	700913						
7	diagnosis		transplant|s/p heart transplant|pulmonary hypertension / RV failure - heart transplant	996.83, 415.0, I26.0, T86.20				914	700914						
7	diagnosis		gastrointestinal|trauma|bowel trauma	S36.50				915	700915						
7	diagnosis		surgery|acute cardiac problems|acute coronary syndrome|acute myocardial infarction (with ST elevation)|anterior wall|mitral regurgitation	424.0, 410.11, I21.09, I34.0				916	700916						
7	diagnosis		neurologic|disorders of the spinal cord and peripheral nervous system|tetanus	037, A35				917	700917						
7	diagnosis		cardiovascular|chest pain / ASHD|coronary artery disease|of other biological bypass graft	414.03, I25.810				918	700918						
7	diagnosis		renal|disorder of acid base|respiratory acidosis|due to CNS depression|related to drugs or medications	276.2				919	700919						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|right lower extremity|calcaneus|open	825.1				920	700920						
7	diagnosis		oncology|chest tumors|mediastinal tumor|thymoma|benign	212.6, D15.0				921	700921						
7	diagnosis		surgery|obstetrics|pre-eclampsia/ eclampsia|eclampsia	642.60, O15.9				922	700922						
7	diagnosis		surgery|acute cardiac problems|acute coronary syndrome|anterior wall	I21.09				923	700923						
7	diagnosis		toxicology|drug overdose|tricyclic overdose|with dysrhythmia	E980.4, 968.5, 780.39, T43.01				924	700924						
7	diagnosis		infectious diseases|head and neck infections|sinusitis|radiographically demonstrated|maxillary	461.0, J01.00				925	700925						
7	diagnosis		neurologic|neuromuscular disorders|motor neuropathy|steroid-induced motor neuropathy	357.6, E932.0, G62.0				926	700926						
7	diagnosis		neurologic|CNS mass lesions|increased intracranial pressure|with papilledema	377.01, H47.11				927	700927						
7	diagnosis		cardiovascular|vascular disorders|vasculitis|Takayasu's arteritis	446.7, M31.4				928	700928						
7	diagnosis		neurologic|CNS mass lesions|spinal tumor	192.2, C72.0				929	700929						
7	diagnosis		toxicology|drug overdose|organophosphate toxicity	989.3, E980.7, T60.0				930	700930						
7	diagnosis		hematology|oncology and leukemia|myelodysplastic syndrome|refractory anemia	238.7, D46.4				931	700931						
7	diagnosis		neurologic|altered mental status / pain|dementia|prion-associated dementia	294.10, 046.1, A81.00				932	700932						
7	diagnosis		burns/trauma|trauma - skeletal|dislocation|shoulder|closed	831.00, S43.00				933	700933						
7	diagnosis		surgery|infections|cholecystitis	575.10, K81.0				934	700934						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|pubis	S32.59				935	700935						
7	diagnosis		infectious diseases|vascular infections|endocarditis - prosthetic valve|coagulase-negative staphylococcus	421.0, 041.19, 996.61, B95.7, I33.0				936	700936						
7	diagnosis		neurologic|trauma - CNS|fracture of skull|vault|closed|with intracerebral hemorrhage	800.10				937	700937						
7	diagnosis		burns/trauma|trauma - CNS|fracture of skull|vault|open	800.50				938	700938						
7	diagnosis		infectious diseases|systemic/other infections|septic shock|culture negative	785.59, 995.94, R65.21				939	700939						
7	diagnosis		surgery|cardiac surgery|pleural effusion|empyema	510.9, J91.8				940	700940						
7	diagnosis		gastrointestinal|intestinal disease|diarrhea|bacterial|campylobacter	008.43, A04.5				941	700941						
7	diagnosis		burns/trauma|trauma - skeletal|bone fracture(s)|sacrum|closed	805.6, S32.1				942	700942						
7	diagnosis		burns/trauma|trauma - CNS|spinal cord injury|thoracic|T1-T6	952.10, S24.1				943	700943						
7	diagnosis		burns/trauma|trauma - skeletal|dislocation|knee|closed	836.50, S83.00				944	700944						
7	diagnosis		neurologic|disorders of the spinal cord and peripheral nervous system|transverse myelitis	323.9, G04.91				945	700945						
7	diagnosis		burns/trauma|trauma- head and neck|facial bone fracture|orbital trauma	802.8, S05.1				946	700946						
